Unnamed: 0,количество детей,трудовой стаж,возраст,образование,education_id,семейный статус,family_status_id,пол,тип занятости,уровень дохода,цель кредита,просрочки
18933,0,-1059.2270937149538,20,среднее,1,Не женат / не замужем,4,F,сотрудник,83808.78080501585,получение образования,0
18934,0,-571.3959725484385,35,среднее,1,Не женат / не замужем,4,M,сотрудник,70346.79184058442,на покупку автомобиля,1
18935,0,-1409.292346593632,57,среднее,1,Не женат / не замужем,4,F,сотрудник,120191.53049005414,получение образования,0
18936,0,-2957.46543055232,42,среднее,1,гражданский брак,1,M,сотрудник,154917.74300264206,покупка недвижимости,1
18937,0,-3157.654314562916,35,среднее,1,женат / замужем,0,F,компаньон,164928.0270541892,операции с жильем,0
18938,3,-504.43626288198334,38,среднее,1,женат / замужем,0,F,госслужащий,111375.02852462172,покупка жилья для сдачи,0
18939,0,-3521.650447133339,51,среднее,1,женат / замужем,0,M,сотрудник,142916.18491405307,на покупку подержанного автомобиля,0
18940,0,-536.0985724710927,49,среднее,1,в разводе,3,F,сотрудник,317079.6860420736,покупка жилой недвижимости,1
18941,2,-1450.3454557970072,27,высшее,0,женат / замужем,0,F,сотрудник,204357.0948162468,получение высшего образования,0
18942,0,-2110.7039060454613,53,высшее,0,в разводе,3,F,компаньон,105762.7259292346,покупка жилья для семьи,0
18943,1,-3120.8890051065905,29,среднее,1,гражданский брак,1,F,госслужащий,70153.26063868993,сыграть свадьбу,1
18944,0,-1126.5846425482796,46,среднее,1,женат / замужем,0,F,сотрудник,254699.1550940213,операции со своей недвижимостью,0
18945,1,-329.54679078079585,41,среднее,1,гражданский брак,1,M,компаньон,231651.90898749465,свадьба,0
18946,1,-261.2825111995428,42,среднее,1,гражданский брак,1,F,сотрудник,135687.35701447778,покупка жилой недвижимости,1
18947,0,350904.15496334014,60,среднее,1,вдовец / вдова,2,F,пенсионер,121524.9168208938,покупка недвижимости,0
18948,0,-755.3651305765541,31,среднее,1,гражданский брак,1,F,компаньон,204255.6977907252,приобретение автомобиля,1
18949,0,-3076.705315759778,51,среднее,1,женат / замужем,0,F,сотрудник,121314.32768638695,ремонт жилью,0
18950,1,,39,среднее,1,женат / замужем,0,F,сотрудник,,строительство собственной недвижимости,0
18951,1,,43,Среднее,1,женат / замужем,0,F,компаньон,,заняться высшим образованием,0
18952,0,358580.518067693,58,среднее,1,женат / замужем,0,F,пенсионер,135390.29277576378,автомобиль,0
18953,2,-1392.660220604362,35,высшее,0,женат / замужем,0,F,сотрудник,127218.65569911637,ремонт жилью,0
18954,0,-3067.0033148254743,44,среднее,1,женат / замужем,0,M,сотрудник,169688.1147746698,образование,0
18955,1,-659.9342745141322,32,высшее,0,женат / замужем,0,F,сотрудник,195434.7786335338,операции с недвижимостью,0
18956,1,-531.0551586123829,25,СРЕДНЕЕ,1,гражданский брак,1,M,сотрудник,100114.63071345864,свадьба,0
18957,0,-1694.1285680808155,49,среднее,1,в разводе,3,F,сотрудник,79591.3600876233,получение дополнительного образования,0
18958,0,-1862.143733465296,26,среднее,1,Не женат / не замужем,4,F,сотрудник,102653.37542066832,получение высшего образования,0
18959,1,-2012.8890076612956,34,неоконченное высшее,2,женат / замужем,0,F,госслужащий,139009.4660628579,покупка жилья для семьи,0
18960,1,-4235.095826594889,50,высшее,0,в разводе,3,F,госслужащий,177291.04793375733,покупка коммерческой недвижимости,0
18961,0,-916.5804090241338,29,среднее,1,женат / замужем,0,M,сотрудник,181528.232187952,покупка недвижимости,0
18962,0,,26,неоконченное высшее,2,Не женат / не замужем,4,M,сотрудник,,операции с недвижимостью,0
18963,0,-2638.9473439558096,38,среднее,1,женат / замужем,0,F,сотрудник,85331.57302875952,покупка жилья,0
18964,2,-4515.052385443361,34,высшее,0,женат / замужем,0,M,сотрудник,102153.35818998097,получение дополнительного образования,1
18965,0,-2540.147802665069,27,высшее,0,женат / замужем,0,F,сотрудник,138126.69772208435,покупка жилья,0
18966,1,-1023.5209286413028,33,среднее,1,женат / замужем,0,F,сотрудник,225279.95724699745,высшее образование,0
18967,1,-1918.2830729628613,38,среднее,1,женат / замужем,0,F,компаньон,66855.141550432,получение дополнительного образования,0
18968,0,-1987.703983516124,48,среднее,1,женат / замужем,0,F,сотрудник,88646.14264541108,заняться образованием,0
18969,0,-1638.7278143113206,45,среднее,1,гражданский брак,1,F,сотрудник,123609.0924538684,сыграть свадьбу,1
18970,0,-7882.122274629598,55,СРЕДНЕЕ,1,вдовец / вдова,2,F,компаньон,88584.05021419168,заняться образованием,0
